Emotions,Path
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-06-02-02-02-15.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-07-01-01-01-15.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-07-01-01-02-15.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-07-01-02-01-15.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-07-01-02-02-15.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-07-02-01-01-15.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-07-02-01-02-15.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-07-02-02-01-15.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-07-02-02-02-15.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-08-01-01-01-15.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-08-01-01-02-15.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-08-01-02-01-15.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-08-01-02-02-15.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-08-02-01-01-15.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-08-02-01-02-15.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-08-02-02-01-15.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_15/03-01-08-02-02-02-15.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-01-01-01-01-16.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-01-01-01-02-16.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-01-01-02-01-16.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-01-01-02-02-16.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-02-01-01-01-16.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-02-01-01-02-16.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-02-01-02-01-16.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-02-01-02-02-16.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-02-02-01-01-16.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-02-02-01-02-16.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-02-02-02-01-16.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-02-02-02-02-16.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-03-01-01-01-16.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-03-01-01-02-16.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-03-01-02-01-16.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-03-01-02-02-16.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-03-02-01-01-16.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-03-02-01-02-16.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-03-02-02-01-16.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-03-02-02-02-16.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-04-01-01-01-16.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-04-01-01-02-16.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-04-01-02-01-16.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-04-01-02-02-16.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-04-02-01-01-16.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-04-02-01-02-16.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-04-02-02-01-16.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-04-02-02-02-16.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-05-01-01-01-16.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-05-01-01-02-16.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-05-01-02-01-16.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-05-01-02-02-16.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-05-02-01-01-16.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-05-02-01-02-16.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-05-02-02-01-16.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-05-02-02-02-16.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-06-01-01-01-16.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-06-01-01-02-16.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-06-01-02-01-16.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-06-01-02-02-16.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-06-02-01-01-16.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-06-02-01-02-16.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-06-02-02-01-16.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-06-02-02-02-16.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-07-01-01-01-16.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-07-01-01-02-16.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-07-01-02-01-16.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-07-01-02-02-16.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-07-02-01-01-16.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-07-02-01-02-16.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-07-02-02-01-16.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-07-02-02-02-16.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-08-01-01-01-16.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-08-01-01-02-16.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-08-01-02-01-16.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-08-01-02-02-16.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-08-02-01-01-16.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-08-02-01-02-16.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-08-02-02-01-16.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_16/03-01-08-02-02-02-16.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-01-01-01-01-17.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-01-01-01-02-17.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-01-01-02-01-17.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-01-01-02-02-17.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-02-01-01-01-17.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-02-01-01-02-17.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-02-01-02-01-17.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-02-01-02-02-17.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-02-02-01-01-17.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-02-02-01-02-17.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-02-02-02-01-17.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-02-02-02-02-17.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-03-01-01-01-17.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-03-01-01-02-17.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-03-01-02-01-17.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-03-01-02-02-17.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-03-02-01-01-17.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-03-02-01-02-17.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-03-02-02-01-17.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-03-02-02-02-17.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-04-01-01-01-17.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-04-01-01-02-17.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-04-01-02-01-17.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-04-01-02-02-17.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-04-02-01-01-17.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-04-02-01-02-17.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-04-02-02-01-17.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-04-02-02-02-17.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-05-01-01-01-17.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-05-01-01-02-17.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-05-01-02-01-17.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-05-01-02-02-17.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-05-02-01-01-17.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-05-02-01-02-17.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-05-02-02-01-17.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-05-02-02-02-17.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-06-01-01-01-17.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-06-01-01-02-17.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-06-01-02-01-17.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-06-01-02-02-17.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-06-02-01-01-17.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-06-02-01-02-17.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-06-02-02-01-17.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-06-02-02-02-17.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-07-01-01-01-17.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-07-01-01-02-17.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-07-01-02-01-17.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-07-01-02-02-17.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-07-02-01-01-17.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-07-02-01-02-17.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-07-02-02-01-17.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-07-02-02-02-17.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-08-01-01-01-17.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-08-01-01-02-17.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-08-01-02-01-17.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-08-01-02-02-17.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-08-02-01-01-17.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-08-02-01-02-17.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-08-02-02-01-17.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_17/03-01-08-02-02-02-17.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-01-01-01-01-18.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-01-01-01-02-18.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-01-01-02-01-18.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-01-01-02-02-18.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-02-01-01-01-18.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-02-01-01-02-18.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-02-01-02-01-18.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-02-01-02-02-18.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-02-02-01-01-18.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-02-02-01-02-18.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-02-02-02-01-18.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-02-02-02-02-18.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-03-01-01-01-18.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-03-01-01-02-18.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-03-01-02-01-18.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-03-01-02-02-18.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-03-02-01-01-18.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-03-02-01-02-18.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-03-02-02-01-18.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-03-02-02-02-18.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-04-01-01-01-18.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-04-01-01-02-18.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-04-01-02-01-18.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-04-01-02-02-18.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-04-02-01-01-18.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-04-02-01-02-18.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-04-02-02-01-18.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-04-02-02-02-18.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-05-01-01-01-18.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-05-01-01-02-18.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-05-01-02-01-18.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-05-01-02-02-18.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-05-02-01-01-18.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-05-02-01-02-18.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-05-02-02-01-18.wav
Angry,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-05-02-02-02-18.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-06-01-01-01-18.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-06-01-01-02-18.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-06-01-02-01-18.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-06-01-02-02-18.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-06-02-01-01-18.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-06-02-01-02-18.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-06-02-02-01-18.wav
Fear,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-06-02-02-02-18.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-07-01-01-01-18.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-07-01-01-02-18.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-07-01-02-01-18.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-07-01-02-02-18.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-07-02-01-01-18.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-07-02-01-02-18.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-07-02-02-01-18.wav
Disgust,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-07-02-02-02-18.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-08-01-01-01-18.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-08-01-01-02-18.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-08-01-02-01-18.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-08-01-02-02-18.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-08-02-01-01-18.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-08-02-01-02-18.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-08-02-02-01-18.wav
Surprised,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_18/03-01-08-02-02-02-18.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-01-01-01-01-19.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-01-01-01-02-19.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-01-01-02-01-19.wav
Neutral,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-01-01-02-02-19.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-02-01-01-01-19.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-02-01-01-02-19.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-02-01-02-01-19.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-02-01-02-02-19.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-02-02-01-01-19.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-02-02-01-02-19.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-02-02-02-01-19.wav
Calm,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-02-02-02-02-19.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-03-01-01-01-19.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-03-01-01-02-19.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-03-01-02-01-19.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-03-01-02-02-19.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-03-02-01-01-19.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-03-02-01-02-19.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-03-02-02-01-19.wav
Happy,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-03-02-02-02-19.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-04-01-01-01-19.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-04-01-01-02-19.wav
Sad,E:\5_sem_Mini_Project\Audio_dataset\audio_speech_actors_01-24\Actor_19/03-01-04-01-02-01-19.wav
